isbn,summary,rating
0312989776,"The former Washington Post and Wall Street Journal investigative
reporter uses exclusive interviews to present a history of the FBI
from its beginnings in 1908 to its present responses to the attacks of
September 11th and the anthrax ...",7
0312254202,"A noteworthy literary debut set in the majestic snow-covered spruce
forests of the Pacific Northwest.",8
0747274134,"When the young governess Emile Tissington is approached by happy-go-
lucky Mal Willoughby in the streets of Brisbane, Australia, her proper
English upbringing prevents her from encouraging conversation.",8
1556434715,"A guide to health, diet, alternative medicine, and natural food
presentation teaches readers how to apply Chinese medicine and the
five-element theory to a contemporary diet and treat illness and
nervous disorders through food choices.",10
1567511589,"51 of the world&#39;s biggest 100 economies are corporations, not
countries.",8
0967441102,"Product Dimensions: 0.8 x 5.5 x 7.5 inches Shipping Weight: 12.0
ounces. In the world of cholesterol, even the best arteries can get
clogged. Charlotte Rice&#39;s character, Licorice Angelheart is the
heroine of CREEPING APHRODITE.",5
067977615X,"Finding himself out of work, without prospects, and living in a shack
in his older sister&#39;s backyard, a disaffected, balding, twenty-
eight-year-old man who spends his evenings at the local pub plans a
bank heist to solve all of his problems",10
074320011X,"A look inside the often hidden world of parasites turns the clock back
to the beginning of life on Earth to answer key questions about these
highly evolved and resilient life forms.",8
087833243X,"Highlights the wildest and most exciting events on the planet and
looks at travel in a brand-new way.",5
0446670022,"Filled with wisdom and gentle humor, here is the essential book on
Judaism&#39;s traditions and practices from the bestselling author of
When Bad Things Happen to Good People.",8
0385492758,"In the wake of a tragic shooting in Kosovo, a young American
photojournalist discovers that her lover--a British journalist killed
in the attack--was still married Later, when she and Jake attend
Tony&#39;s memorial service in London, Val&#39;s ...",8
0553561111,"Picking up where Scruples left off, the sequel to the best-seller
follows the lives of the three people who run Scruples, the best
fashion store in the world.",8
1850150826,Inspirational quotations,8
0786704144,A Eurasian woman&#39;s tale of survival.,6
0671619055,"Private detective Burke is called on to help a vengeful woman named
Flood, a martial arts expert, find and take revenge on the psychotic
child murderer who raped and killed his best friend&#39;s daughter",10
0671724991,"Johanson, the discoverer, in 1974, of &quot;Lucy&quot;--the oldest
skelton of an erect-walking human yet found--reports the story of his
internationally acclaimed find",7
030711886X,"Trying to be good for Christmas without bungling everything up is
difficult.",9
0804119430,"Set in the exciting world of thoroughbred racing, this lavishly
detailed novel by the author of A Thousand Acres follows a group of
trainers, jockeys, and &quot;track brats&quot; on a two-year journey
through the racing cycle. Reprint.",8
0590429094,A collection of children&#39;s books on the subject of snow.,10
0449149374,&quot;I HAVE FINALLY SUCCEEDED IN AWAKENING YOUR KILLER INSTINCT.,5
0060280786,"This compelling novel is Walter Dean Myers&#39;s writing at its best.
2000 Coretta Scott King Honor Book, 2000 Michael L. Printz Award, 1999
National Book Award Finalist, 01 Heartland Award for Excellence in YA
Lit Finalist, 00-01 Tayshas High ...",10
0552101664,"This lyrical, evocative, thought-provoking journal of a man&#39; s
quest for truth and for himself was an instant classic, now available
unabridged on CD",8
014012991X,"The author recounts his experiences in the rain forests with shamans
whose knowledge of the curative powers of plants could hold the key to
cures for life-threatening illnesses",9
0688163130,"From the day Guccio Gucci opened his modest leathergoods shop in
Florence in the 1900s to the day Investcorp took control of the
multimillion-dollar company in 1993, from the signature horse-bit
loafers and bamboo-handled bags of the 1980s ...",5
0553581406,"Perplexed by a crossword puzzle clue found on the body of a murdered
teenage girl, police chief Dale Harper recruits the town&#39;s famed
&quot;Puzzle Lady,&quot; the eccentric author of a weekly syndicated
crossword puzzle column.",5
0061091618,"Three childhood chums reunite after years of separation and, when
tragedy strikes, they must face their pasts",7
1857026632,"To amuse herself, Emma decides to take up matchmaking again. But this
time, she is playing for dangerously high stakes. Emma Tennant is the
author of the acclaimed novels Wild Nights, Woman Beware Woman, and
Black Marina.",4
0425177793,"Frightened by a crazed fan, true-crime writer Garner Quinn turns to a
prestigious security firm whose dynamic founder, Reed Corbin, takes a
personal interest in her and is promptly killed by a letter bomb.
Reprint.",9
0440414539,"A Newbery Honor winner. Reprint. H. PW. Author Patricia Reilly
Giff&#39;s Newbery Honor-winning Lily&#39;s Crossing is now available
for the first time in paperback!",10
0684838346,"The author follows her best-selling debut, Good Hair, with the story
of a well-educated, affluent black woman whose charmed life suddenly
comes to an end. 100,000 first printing. Tour.",6
0140319654,SUMMARY: Spooky stories with a surprise ending every time.,5
0895774194,"A squirrel family takes in a lost beaver child and helps him find his
own family again.",9
0671721151,"Witness to her parent&#39;s murder, Meredydd-a-Lagan is taken in by a
teacher of the Divine Art and eventually apprenticed to the Meri--a
bridge to the Spirit of the Universe--but she never forgets her vow of
vengeance. Original.",8
0140062866,"&quot; The work, which would exhaust two decades of his life and the
odd resources of some sixty languages, culminated with the 1939
publication of Joyce&#39;s final and most revolutionary work,
Finnegans Wake.",3
0765346435,"Jon Bennett is a top Wall Street strategist turned senior White House
advisor.",5
0440176484,"Explores the drama and characters behind the scenes in the making of
&quot;Mahattan,&quot; a prime-time television series.",10
0399147926,"Unwittingly involved in a clever scheme devised by the late con artist
and seductress Meredith Spooner, Leonora Hutton sets out to make
things right and prove her innocence to Thomas Walker, another victim
of Meredith&#39;s deceptions, but she ...",8
042518336X,"A debut novel about cross-cultural mishaps and misadventures follows
Gaby Stanton, an ex-university professor in Japan, as she takes a job
with a firm selling fantasy funerals to the Japanese, as she escorts
fellow American Alex Thorn, in ...",7
0786869216,"Daniel, a troubled man who lives alone, detached from the world,
passes his time filling out contest applications and counting ceiling
tiles, until his attachment to Clarissa and Teddy helps him rediscover
the outside world.",8
1888580224,"The UnDutchables is a very revealing treatise about us... This book in
a very exact yet funny way discloses all the secrets about us that we
really would have preferred to keep to ourselves. In other words, they
hang out the dirty linen.",8
1573220027,"In a witty parable about pilgrims seeking answers from a holy man,
each chapter tells another personal tale of human problems and shows
that gurus&#39; cures never really cure anyone, they simply reveal the
good things that are hidden from view ...",8
