isbn,summary,rating
055358264X,"Reprint. The ties that bind a broken family can be the strongest of
all.... Bestselling novelist Luanne Rice writes of the abiding love
within families -- and how it can save us even in the most difficult
of times.",10
0736905588,"Distraught to learn that her tyrannical brother has been granted
custody of three children, Lydia and her husband Frank offer advice to
William, who finds that the challenge of raising children offers
unexpected rewards.",8
0671678566,"Centers on the conflict between Cape Cod locals Dinah, Willie, and
Willie&#39;s wife Susan and the summer vacationers who seasonally
invade their small town",6
1403327688,"He was released and when he returned home and told the story, a friend
said, &quot;Little Bo Peep Lost His Sheep.",10
0340674849,"What had possessed her to offer to throw a lingerie tea for Anna, the
blonde, leggy law student who had just become engaged to the senior
partner in Claire&#39;s law firm? She hardly knew Anna; none of them
did.",8
1576734781,"Presents a collection of two hundred lists that offer practical advice
and wisdom on a number of topics such as home and family, marriage,
love, friendship, and values.",7
0618118780,"Presents an anthology of the best travel writing published in the
previous year, selected from magazines, newspapers, and web sites.",8
0375706135,"Horwitz, the Pulitzer Prize-winning author of two national
bestsellers, Confederates in the Attic and Baghdad Without a Map, is
the ideal tour guide for anyone who has ever dreamed of a genuine
Australian adventure.",7
157392010X,"Presents a number of scenarios involving ethical dilemmas and asks the
reader to decide what to do.",10
0553802054,"A leading spiritual teacher shares quotations, step-by-step spiritual
guidelines, teachings, and memorable anecdotes that explore the art of
forgiveness and the need to restore peace, love, and healing to
wounded hearts.",10
067972902X,"The sole American member of an expedition traveling the entire length
of the Amazon River chronicles the incredible journey, from navigating
deadly whitewater rapids to being captured by guerrillas",9
0515134899,"When persistent sports publicist Janna MacNeil butts heads with hockey
team captain Ty Gallagher, they don&#39;t just crack the ice-they melt
it.",8
1551668246,"Still reeling from the effects of her last case, FBI profiler Maggie
O&#39;Dell arrives in Platte City, Nebraska determined to help catch a
potential copycat kidnapper who murders young boys.",8
0394583434,"The award-winning chef of the Park Avenue Cafe presents a collection
of intriguing recipes--blending elements of French country cookery,
American regional specialties, and ethnic flavors--for delectable
dishes ranging from appetizers to ...",4
1565074165,"More than 20 full-color paintings of nostalgic, heartwarming scenes
accompany &#39;Thomas&#39; rich, reflective text.",3
0345391233,"Stating that human beings have the power to call upon angels for
important tasks, an examination of the hierarchy explains the
responsibilities of each of the Nine Choirs while describing the
author&#39;s personal experiences. Original. Tour.",9
0385483457,"Offers a discussion of the Book of Genesis by more than fifty eminent
thinkers and artists",10
0451208757,They say he is the son of Sherlock Holmes.,4
0380802325,"She was unmarried, untouched and almost thirty, but novelist Amanda
Briars wasn′t about to greet her next birthday without making love to
a man.",5
0446516732,"An illustrated celebration of the Victorian art of pressed flowers
includes information on creating a pressed garden, what to grow, how
to use gardening space, the best time for the harvesting of different
types of flowers, and more. 25,000 ...",9
0971181802,"In the Land of the Internet, where an evil king reigns, young E-Wally
is drawn into an adventure after Olla Brac comes to his house with
words of trouble on the horizon.",6
0312255012,"Set in postCivil War Wisconsin, a small town is petrified with fear as
an epidemic overwhelms their community with sickness and death.
Reprint.",5
0689801866,"As she sits watching a seemingly perfect family and a handsome
lifeguard on the beach, a lonely, troubled girl projects herself into
the fantasy lives she has created for them.",8
0393087832,"Having watched his people, the Hopis, dying a slow and certain death,
the old medicine man creates a sand painting for his own grave, a
grave which will have an unsatiable appetite",5
0142003700,"Winona Bartlett struggles to juggle her safe job as a secretary at a
New York City law firm with her aspirations of becoming a filmmaker
and her disastrous love life, a situation that is complicated by the
arrival of a new woman lawyer who ...",8
0449213773,"An exploration of contemporary concerns--love, exploitation, survival,
sex roles, personal power--centers on the inner lives and
relationships of an attractive, independent woman, her ineffectual
husband, and his passive, easily manipulated ...",3
074321627X,"In the Missouri town of Boone&#39;s Lick, a colorful cast of
characters stands on the edge of the Western frontier ready to push
west to Fort Phil Kearny in Wyoming.",6
0395860520,"The annual literary anthology offers a collection of outstanding
essays from both new and renowned authors, such as John McPhee, Andre
Dubus, and John Updike. Simultaneous.",8
0743439651,"The author continues the story of her life, relating her journey into
adulthood while confronting the demons of her traumatic childhood and
considering the troubled soul of her brother Bryan.",10
0440220688,"Starting life over in Lake Tahoe after losing both her husband and
job, attorney Nina Reilly takes up the defense of a case that tests
Reilly&#39;s faith in the law and in her client &amp;#",5
0679721037,"The classic tale of the day the first atom bomb was dropped offers a
haunting evocation of the memories of survivors and an appeal to the
conscience of humanity",8
0451191706,"Psychologist Alan Gregory befriends a suicidal fifteen-year-old girl
and her ill little sister, and when a high-level associate of the HMO
that denied the child treatment with an experimental drug is murdered,
he realizes that his patient ...",7
0786915897,"Finally armed with dragonlances, a group of heroes, composed of a
knight, barbarian, dwarf, and half-elf, face a deadly showdown with
the evil dragons and Takhisis, the Queen of Darkness",8
0553284355,"The love between Connor Mackenzie and Georgia Brandon is forbidden by
Georgia&#39;s wealthy father, who sets out to keep the lovers apart
and separates them on two continents",7
0140430105,"Considered by most critics to be Austen&#39;s most technically
brilliant achievement, &quot;Emma&quot; sparkles with ironic insights
into self-deception, self-discovery, and the interplay of love and
power.",1
0385333463,"The author relates her son&#39;s struggle with manic depression,
describing the early signs of his illness, the diagnosis and treatment
that bought some time, and the final tragedy of his suicide at age
nineteen",7
0440237033,"Famed wedding consultant Carnegie Kincaid gets more than she had
bargained for when she agrees to plan the wedding of a member of one
of Seattle&#39;s most prominent families, stumbles into the middle of
a plot to kidnap the bride-to-be, and ...",8
0515130389,"From the #1 New York Times bestselling author-a spellbinding tale
about a woman who, though battered in both body and spirit, never
loses hope...",8
