isbn,summary,rating
0142001554,filled rich history superb suspense vivid characters magnificent addition larry millett39s wonderfully entertaining series sherlock holmes mysteries,7
0590693352,hoping easter normal comparison zany previous holidays lizzie booker spend lot time shoulders unprepared stuffed bunny grows enormous -- hungry-,6
0553571060,a collection stories teenagers life-altering situations christmastime,10
0062500821,using typology based goddesses greek mythology exploration aspects female personality examines psychological patterns character traits symptoms recognized changes place,7
0152002715,fifteen-year-old barry o39neill traveling ireland america maiden voyage titanic finds life endangered ship hits iceberg begins sink,8
0868193712,includes flyer,8
1402706286,two great collections 144 puzzles delight test skills crossword lover what makes crossword puzzles new york city39s newest newspaper,6
0060283289,if mouse school he39ll lunch box,7
0806642602,of earth sky anthology poetry prose 30 classic contemporary writers literary selections illustrating virtues prudence justice faith fortitude temperance revealed,3
1585421820,a british television producer describes odyssey pre- christian spirituality british isles discovery magical realm rooted celtic myth tradition initiation ancient celtic sacred practices,9
0375705767,takes reader journey balkans middle east caucasus describing history business,9
0609807749,an intriguing study los angeles punk scene late 1970s captures energy anarchism rebellion period offers close-up bands -- germs x black flag circle jerks -- djs,8
073820949X,not jenny mccarthyin belly laughs actress mother reveals naked truth tremendous mood swings excruciating pains unseemly disfigurement pregnancy,10
0375702865,anna young girl growing greek military family years civil encounters general39s betrayal lust young boys unyielding mother living father39s official standards,7
0385175612,stanislaw skolimowski young polish-american joins raf falls love beautiful british actress named pandora,8
0553088513,twelve years haramis kadiya anigel restored balance world threatened orogastus sisters learn sorcerer marooned remote island called land fire,5
0782128629,the ultimate programmer stocking stuffer book takes readers found beginning-intermediate perl books providing 50 perl scripts things tricks cgi handling palm data,6
096267950X,swedenborg offers beautiful believable picture life death,9
0440531241,stage vegetarian lifestyle sampler poultry fish eggs stage eliminates poultry limits fish dairy foods grains nutsand beans protein stage introduces macrobiotic meals hygienism,7
076422154X,abby landis39 conversion real faith strong overcome trial heart life a christy award-winner,7
0060186429,jim marrs impeccable journalistic credentials rigorous analysis shifts ufos firmly mainstream spotlight myth-shattering examination,4
0738813257,in storm keeper j henry warren produced riveting work filled complicity adventure conflict treachery greed this page-turner hold interest opening lines paragraph,10
0451410009,after subglacial volcano erupts antarctica threatening destroy geothermal power plant usaf colonel tom reed latest technological tools environmental conditions stabilized order save world,8
0671740326,studies attempt map genes human body examining resulting breakthroughs implications research,7
0803703309,a collection rhymes verses songs lullabies jingles nineteenth early twentieth centuries,10
080700457X,elaine scarry walter m cabot professor aesthetics general theory value harvard university author the body pain on beauty being just dreaming book resisting representation,7
0306806665,the comedian describes life childhood poverty new york39s lower east side time working vaudeville adventures marx brothers hollywood,7
0446515701,an imperialistic japan ignites territorial outer space american colonizers science fiction military saga set twenty-fourth century,7
0743222857,a daughter schizophrenic mother recounts sister held hostage years mother gave psychosis medical system 1980s inhibited patient progress victimized families,7
080650160X,the ethics ambiguity book launched simone beauvoirs feminist existential philosophy it remains concise examination existence means human -- description alternate version,8
